,YEAR,MO,DY,HR,T2M,RH2M,PRECTOTCORR
2286,2023,12,5,6,19.81,91.88,1.38
2287,2023,12,5,7,20.09,91.31,1.91
2288,2023,12,5,8,20.83,88.81,2.5
2289,2023,12,5,9,21.73,85.75,2.23
2290,2023,12,5,10,22.5,82.94,1.64
2291,2023,12,5,11,22.87,81.69,1.06
2292,2023,12,5,12,23.02,81.5,0.61
2293,2023,12,5,13,23.01,82.25,0.35
2294,2023,12,5,14,22.72,84.19,0.25
2295,2023,12,5,15,22.28,86.62,0.24
2296,2023,12,5,16,21.74,89.5,0.24
2297,2023,12,5,17,21.24,91.56,0.25
2298,2023,12,5,18,21.04,91.62,0.26
2299,2023,12,5,19,20.91,91.56,0.29
2300,2023,12,5,20,20.8,91.56,0.4
2301,2023,12,5,21,20.65,91.5,0.48
2302,2023,12,5,22,20.49,91.44,0.55
2303,2023,12,5,23,20.26,91.88,0.59
2304,2023,12,6,0,20.1,92.44,0.58
2305,2023,12,6,1,19.91,93.5,0.48
2306,2023,12,6,2,19.71,94.31,0.37
2307,2023,12,6,3,19.51,94.81,0.26
2308,2023,12,6,4,19.34,94.81,0.18
2309,2023,12,6,5,19.19,94.81,0.13
2310,2023,12,6,6,19.11,94.31,0.1
2311,2023,12,6,7,19.79,90.5,0.08
2312,2023,12,6,8,21.27,82.31,0.02
2313,2023,12,6,9,23.22,73.12,0.02
2314,2023,12,6,10,25.01,66.62,0.01
2315,2023,12,6,11,26.43,62.06,0.01
2316,2023,12,6,12,27.44,58.81,0.01
2317,2023,12,6,13,27.87,57.19,0.01
2318,2023,12,6,14,27.81,56.94,0.0
2319,2023,12,6,15,27.25,58.38,0.0
2320,2023,12,6,16,26.01,64.06,0.0
2321,2023,12,6,17,23.63,76.12,0.0
2322,2023,12,6,18,22.7,78.94,0.0
2323,2023,12,6,19,22.05,81.06,0.0
2324,2023,12,6,20,21.36,83.88,0.0
2325,2023,12,6,21,20.69,86.56,0.0
2326,2023,12,6,22,20.09,88.81,0.01
2327,2023,12,6,23,19.62,90.44,0.0
2328,2023,12,7,0,19.19,92.06,0.0
2329,2023,12,7,1,18.69,94.12,0.0
2330,2023,12,7,2,18.19,96.19,0.0
2331,2023,12,7,3,17.76,97.81,0.0
2332,2023,12,7,4,17.37,99.25,0.0
2333,2023,12,7,5,17.04,100.0,0.0
2334,2023,12,7,6,17.44,97.12,0.0
2335,2023,12,7,7,19.77,85.12,0.0
2336,2023,12,7,8,23.49,66.81,0.0
2337,2023,12,7,9,26.97,50.25,0.0
2338,2023,12,7,10,29.12,43.25,0.0
2339,2023,12,7,11,30.39,39.81,0.0
2340,2023,12,7,12,31.18,37.44,0.0
2341,2023,12,7,13,31.49,36.0,0.0
2342,2023,12,7,14,31.12,35.75,0.0
2343,2023,12,7,15,30.26,36.94,0.0
2344,2023,12,7,16,28.32,48.75,0.0
2345,2023,12,7,17,25.33,61.5,0.0
2346,2023,12,7,18,23.73,63.88,0.0
2347,2023,12,7,19,22.48,66.69,0.0
2348,2023,12,7,20,21.54,69.69,0.0
2349,2023,12,7,21,20.74,73.12,0.0
2350,2023,12,7,22,20.03,76.62,0.0
2351,2023,12,7,23,19.32,80.12,0.0
2352,2023,12,8,0,18.75,83.44,0.0
2353,2023,12,8,1,18.23,87.0,0.0
2354,2023,12,8,2,17.75,91.12,0.0
2355,2023,12,8,3,17.35,95.56,0.0
2356,2023,12,8,4,17.08,99.19,0.0
2357,2023,12,8,5,17.2,99.62,0.0
2358,2023,12,8,6,17.84,96.56,0.0
2359,2023,12,8,7,20.15,85.56,0.0
2360,2023,12,8,8,22.97,71.12,0.0
2361,2023,12,8,9,25.41,58.44,0.0
2362,2023,12,8,10,27.3,50.69,0.0
2363,2023,12,8,11,28.55,46.5,0.0
2364,2023,12,8,12,29.04,45.06,0.0
2365,2023,12,8,13,29.23,44.5,0.0
2366,2023,12,8,14,29.02,44.81,0.0
2367,2023,12,8,15,28.66,45.5,0.0
2368,2023,12,8,16,27.2,53.62,0.0
2369,2023,12,8,17,24.2,69.25,0.0
2370,2023,12,8,18,23.13,70.62,0.0
2371,2023,12,8,19,22.4,72.56,0.0
2372,2023,12,8,20,21.52,76.25,0.0
2373,2023,12,8,21,20.69,80.0,0.0
2374,2023,12,8,22,19.95,83.38,0.0
2375,2023,12,8,23,19.23,86.62,0.0
2376,2023,12,9,0,18.54,89.44,0.0
2377,2023,12,9,1,17.95,91.38,0.0
2378,2023,12,9,2,17.45,92.38,0.0
2379,2023,12,9,3,17.04,92.44,0.0
2380,2023,12,9,4,16.71,91.69,0.0
2381,2023,12,9,5,16.44,90.62,0.0
2382,2023,12,9,6,16.92,86.31,0.0
2383,2023,12,9,7,19.36,73.38,0.0
2384,2023,12,9,8,23.07,57.31,0.0
2385,2023,12,9,9,25.87,48.12,0.0
2386,2023,12,9,10,27.55,44.19,0.0
2387,2023,12,9,11,28.77,41.56,0.0
2388,2023,12,9,12,29.48,39.94,0.0
2389,2023,12,9,13,29.76,39.0,0.0
2390,2023,12,9,14,29.65,38.44,0.0
2391,2023,12,9,15,28.95,39.06,0.0
2392,2023,12,9,16,26.9,48.31,0.0
2393,2023,12,9,17,23.17,63.81,0.0
2394,2023,12,9,18,22.01,66.0,0.0
2395,2023,12,9,19,21.14,68.44,0.0
2396,2023,12,9,20,20.23,71.81,0.0
2397,2023,12,9,21,19.29,75.75,0.0
2398,2023,12,9,22,18.4,79.31,0.0
2399,2023,12,9,23,17.65,82.0,0.0
2400,2023,12,10,0,17.0,84.06,0.0
2401,2023,12,10,1,16.42,85.88,0.0
2402,2023,12,10,2,15.91,87.5,0.0
2403,2023,12,10,3,15.46,89.31,0.0
2404,2023,12,10,4,15.01,91.69,0.0
2405,2023,12,10,5,14.62,94.38,0.0
2406,2023,12,10,6,15.08,92.44,0.0
2407,2023,12,10,7,17.69,79.69,0.0
2408,2023,12,10,8,21.62,60.56,0.0
2409,2023,12,10,9,24.95,46.75,0.0
2410,2023,12,10,10,26.93,40.81,0.0
2411,2023,12,10,11,28.3,37.0,0.0
2412,2023,12,10,12,29.19,34.31,0.0
2413,2023,12,10,13,29.57,32.5,0.0
2414,2023,12,10,14,29.4,31.62,0.0
2415,2023,12,10,15,28.6,32.44,0.0
2416,2023,12,10,16,26.04,45.0,0.0
2417,2023,12,10,17,22.08,58.69,0.0
2418,2023,12,10,18,20.83,61.12,0.0
2419,2023,12,10,19,19.85,64.5,0.0
2420,2023,12,10,20,18.89,68.81,0.0
2421,2023,12,10,21,17.99,73.38,0.0
2422,2023,12,10,22,17.19,77.75,0.0
2423,2023,12,10,23,16.5,81.62,0.0
2424,2023,12,11,0,15.93,84.75,0.0
2425,2023,12,11,1,15.49,87.5,0.0
2426,2023,12,11,2,15.21,89.69,0.0
2427,2023,12,11,3,15.04,91.25,0.0
2428,2023,12,11,4,14.85,92.5,0.0
2429,2023,12,11,5,14.67,93.62,0.0
2430,2023,12,11,6,14.83,92.75,0.0
2431,2023,12,11,7,17.32,80.25,0.0
2432,2023,12,11,8,21.19,60.25,0.0
2433,2023,12,11,9,24.8,44.81,0.0
2434,2023,12,11,10,26.91,38.81,0.0
2435,2023,12,11,11,28.3,35.5,0.0
2436,2023,12,11,12,29.16,33.25,0.0
2437,2023,12,11,13,29.54,32.06,0.0
2438,2023,12,11,14,29.33,32.0,0.0
2439,2023,12,11,15,28.45,33.38,0.0
2440,2023,12,11,16,25.89,47.19,0.0
2441,2023,12,11,17,22.02,60.69,0.0
2442,2023,12,11,18,20.84,63.5,0.0
2443,2023,12,11,19,19.95,67.5,0.0
2444,2023,12,11,20,19.08,72.69,0.0
2445,2023,12,11,21,18.26,78.25,0.0
2446,2023,12,11,22,17.52,83.12,0.0
2447,2023,12,11,23,16.9,87.69,0.0
2448,2023,12,12,0,16.4,91.94,0.0
2449,2023,12,12,1,16.02,95.56,0.0
2450,2023,12,12,2,15.69,98.75,0.0
2451,2023,12,12,3,15.34,100.0,0.0
2452,2023,12,12,4,14.97,100.0,0.0
2453,2023,12,12,5,14.62,100.0,0.0
2454,2023,12,12,6,15.18,100.0,0.0
2455,2023,12,12,7,18.05,86.88,0.0
2456,2023,12,12,8,21.67,67.81,0.0
2457,2023,12,12,9,24.52,53.75,0.0
2458,2023,12,12,10,26.47,45.38,0.0
2459,2023,12,12,11,27.77,40.25,0.0
2460,2023,12,12,12,28.61,37.0,0.0
2461,2023,12,12,13,28.97,35.38,0.0
2462,2023,12,12,14,28.77,35.0,0.0
2463,2023,12,12,15,27.95,36.19,0.0
2464,2023,12,12,16,25.69,47.25,0.0
2465,2023,12,12,17,21.81,63.31,0.0
2466,2023,12,12,18,20.66,66.75,0.0
2467,2023,12,12,19,19.83,70.94,0.0
2468,2023,12,12,20,19.06,75.75,0.0
2469,2023,12,12,21,18.34,80.75,0.0
2470,2023,12,12,22,17.68,85.62,0.0
2471,2023,12,12,23,17.02,90.88,0.0
2472,2023,12,13,0,16.45,95.62,0.0
2473,2023,12,13,1,15.94,99.75,0.0
2474,2023,12,13,2,15.55,100.0,0.0
2475,2023,12,13,3,15.4,100.0,0.0
2476,2023,12,13,4,15.3,100.0,0.0
2477,2023,12,13,5,15.15,100.0,0.0
2478,2023,12,13,6,15.62,100.0,0.0
2479,2023,12,13,7,18.33,87.81,0.0
2480,2023,12,13,8,22.26,62.62,0.0
2481,2023,12,13,9,25.01,47.69,0.0
2482,2023,12,13,10,26.45,42.75,0.0
2483,2023,12,13,11,27.48,39.69,0.0
2484,2023,12,13,12,28.15,37.75,0.0
2485,2023,12,13,13,28.39,36.94,0.0
2486,2023,12,13,14,28.12,37.19,0.0
2487,2023,12,13,15,27.26,38.69,0.0
2488,2023,12,13,16,25.07,48.56,0.0
2489,2023,12,13,17,21.48,64.5,0.0
2490,2023,12,13,18,20.42,68.31,0.0
2491,2023,12,13,19,19.63,72.12,0.0
2492,2023,12,13,20,18.9,76.19,0.0
2493,2023,12,13,21,18.24,80.06,0.0
2494,2023,12,13,22,17.58,83.75,0.0
2495,2023,12,13,23,16.96,87.19,0.0
2496,2023,12,14,0,16.37,90.75,0.0
2497,2023,12,14,1,15.87,93.81,0.0
2498,2023,12,14,2,15.49,96.25,0.0
2499,2023,12,14,3,15.13,98.75,0.0
2500,2023,12,14,4,14.74,100.0,0.0
2501,2023,12,14,5,14.33,100.0,0.0
2502,2023,12,14,6,14.72,100.0,0.0
2503,2023,12,14,7,17.44,85.62,0.0
2504,2023,12,14,8,21.21,65.56,0.0
2505,2023,12,14,9,23.83,54.62,0.0
2506,2023,12,14,10,25.51,48.38,0.0
2507,2023,12,14,11,26.78,43.44,0.0
2508,2023,12,14,12,27.65,39.88,0.0
2509,2023,12,14,13,28.04,37.75,0.0
2510,2023,12,14,14,27.86,37.19,0.0
2511,2023,12,14,15,27.11,38.19,0.0
2512,2023,12,14,16,24.98,48.12,0.0
2513,2023,12,14,17,21.18,64.69,0.0
2514,2023,12,14,18,20.09,68.19,0.0
2515,2023,12,14,19,19.33,72.12,0.0
2516,2023,12,14,20,18.61,76.75,0.0
2517,2023,12,14,21,17.94,81.56,0.0
2518,2023,12,14,22,17.28,86.69,0.0
2519,2023,12,14,23,16.59,92.56,0.0
2520,2023,12,15,0,15.94,98.25,0.0
2521,2023,12,15,1,15.32,100.0,0.0
2522,2023,12,15,2,14.98,100.0,0.0
2523,2023,12,15,3,14.92,100.0,0.0
2524,2023,12,15,4,14.73,100.0,0.0
2525,2023,12,15,5,14.47,100.0,0.0
2526,2023,12,15,6,14.82,99.19,0.0
2527,2023,12,15,7,16.85,86.06,0.0
2528,2023,12,15,8,20.58,65.06,0.0
2529,2023,12,15,9,23.4,52.06,0.0
2530,2023,12,15,10,25.19,46.19,0.0
2531,2023,12,15,11,26.57,43.06,0.0
2532,2023,12,15,12,27.55,41.5,0.0
2533,2023,12,15,13,28.03,40.88,0.0
2534,2023,12,15,14,27.82,41.5,0.0
2535,2023,12,15,15,27.08,43.38,0.0
2536,2023,12,15,16,25.18,54.25,0.0
2537,2023,12,15,17,21.98,68.19,0.0
2538,2023,12,15,18,21.0,69.81,0.0
2539,2023,12,15,19,20.3,72.12,0.0
2540,2023,12,15,20,19.63,75.31,0.0
2541,2023,12,15,21,19.02,79.06,0.0
2542,2023,12,15,22,18.47,83.19,0.0
2543,2023,12,15,23,17.97,87.31,0.0
2544,2023,12,16,0,17.54,91.25,0.0
2545,2023,12,16,1,17.19,94.62,0.0
2546,2023,12,16,2,16.94,96.75,0.0
2547,2023,12,16,3,16.69,97.94,0.0
2548,2023,12,16,4,16.4,98.5,0.0
2549,2023,12,16,5,16.13,97.94,0.0
2550,2023,12,16,6,16.42,93.44,0.0
2551,2023,12,16,7,18.17,82.25,0.0
2552,2023,12,16,8,21.13,71.06,0.0
2553,2023,12,16,9,23.37,62.5,0.0
2554,2023,12,16,10,24.98,57.31,0.0
2555,2023,12,16,11,26.15,54.12,0.0
2556,2023,12,16,12,26.97,52.25,0.0
2557,2023,12,16,13,27.54,50.88,0.0
2558,2023,12,16,14,27.44,51.12,0.0
2559,2023,12,16,15,26.82,52.69,0.0
2560,2023,12,16,16,25.44,59.12,0.0
2561,2023,12,16,17,22.98,71.75,0.0
2562,2023,12,16,18,22.07,74.12,0.0
2563,2023,12,16,19,21.34,77.12,0.0
2564,2023,12,16,20,20.66,80.69,0.0
2565,2023,12,16,21,20.02,84.25,0.0
2566,2023,12,16,22,19.41,87.56,0.0
2567,2023,12,16,23,18.86,90.38,0.0
2568,2023,12,17,0,18.35,92.19,0.0
2569,2023,12,17,1,17.94,91.75,0.0
2570,2023,12,17,2,17.51,89.56,0.0
2571,2023,12,17,3,17.04,86.12,0.0
2572,2023,12,17,4,16.51,82.81,0.0
2573,2023,12,17,5,15.98,80.62,0.0
2574,2023,12,17,6,16.01,76.31,0.0
2575,2023,12,17,7,17.69,65.19,0.0
2576,2023,12,17,8,20.97,55.38,0.0
2577,2023,12,17,9,23.87,48.19,0.0
2578,2023,12,17,10,25.78,44.0,0.0
2579,2023,12,17,11,27.21,41.25,0.0
2580,2023,12,17,12,28.07,39.88,0.0
2581,2023,12,17,13,28.44,39.5,0.0
2582,2023,12,17,14,28.19,40.19,0.0
2583,2023,12,17,15,27.37,42.12,0.0
2584,2023,12,17,16,25.51,50.19,0.0
2585,2023,12,17,17,22.62,63.06,0.0
2586,2023,12,17,18,21.55,66.75,0.0
2587,2023,12,17,19,20.69,70.75,0.0
2588,2023,12,17,20,19.91,74.75,0.0
2589,2023,12,17,21,19.31,77.44,0.0
2590,2023,12,17,22,18.76,79.06,0.0
2591,2023,12,17,23,18.27,79.62,0.0
2592,2023,12,18,0,17.76,79.56,0.0
2593,2023,12,18,1,17.23,78.81,0.0
2594,2023,12,18,2,16.77,77.12,0.0
2595,2023,12,18,3,16.37,75.31,0.0
2596,2023,12,18,4,15.9,75.0,0.0
2597,2023,12,18,5,15.55,75.69,0.0
2598,2023,12,18,6,15.68,74.44,0.0
2599,2023,12,18,7,17.31,67.56,0.0
2600,2023,12,18,8,20.49,61.75,0.0
2601,2023,12,18,9,23.12,53.56,0.0
2602,2023,12,18,10,24.88,46.88,0.0
2603,2023,12,18,11,25.8,43.5,0.0
2604,2023,12,18,12,25.94,42.69,0.0
2605,2023,12,18,13,25.95,42.31,0.0
2606,2023,12,18,14,25.74,42.44,0.0
2607,2023,12,18,15,25.14,44.06,0.0
2608,2023,12,18,16,23.43,54.06,0.0
2609,2023,12,18,17,21.09,65.38,0.0
2610,2023,12,18,18,20.36,67.69,0.0
2611,2023,12,18,19,19.88,69.25,0.0
2612,2023,12,18,20,19.48,70.56,0.0
2613,2023,12,18,21,19.08,71.0,0.0
2614,2023,12,18,22,18.69,70.69,0.0
2615,2023,12,18,23,18.27,70.25,0.0
2616,2023,12,19,0,17.71,70.62,0.0
2617,2023,12,19,1,17.08,71.75,0.0
2618,2023,12,19,2,16.46,73.38,0.0
2619,2023,12,19,3,15.98,74.94,0.0
2620,2023,12,19,4,15.63,75.88,0.0
2621,2023,12,19,5,15.38,76.38,0.0
2622,2023,12,19,6,15.5,75.06,0.0
2623,2023,12,19,7,17.07,67.0,0.0
2624,2023,12,19,8,19.93,55.31,0.0
2625,2023,12,19,9,22.63,46.12,0.0
2626,2023,12,19,10,24.57,40.25,0.0
2627,2023,12,19,11,25.93,36.81,0.0
2628,2023,12,19,12,26.73,35.12,0.0
2629,2023,12,19,13,27.1,34.44,0.0
2630,2023,12,19,14,27.01,34.62,0.0
2631,2023,12,19,15,26.3,36.25,0.0
2632,2023,12,19,16,24.12,46.12,0.0
2633,2023,12,19,17,20.71,59.88,0.0
2634,2023,12,19,18,19.63,61.5,0.0
2635,2023,12,19,19,18.73,63.0,0.0
2636,2023,12,19,20,17.84,64.5,0.0
2637,2023,12,19,21,17.04,65.38,0.0
2638,2023,12,19,22,16.35,65.69,0.0
2639,2023,12,19,23,16.05,64.44,0.0
2640,2023,12,20,0,15.87,63.0,0.0
2641,2023,12,20,1,15.52,62.69,0.0
2642,2023,12,20,2,15.11,62.44,0.0
2643,2023,12,20,3,14.69,62.31,0.0
2644,2023,12,20,4,14.3,63.62,0.0
2645,2023,12,20,5,13.76,67.12,0.0
2646,2023,12,20,6,13.85,68.12,0.0
2647,2023,12,20,7,15.78,60.88,0.0
2648,2023,12,20,8,18.97,57.0,0.0
2649,2023,12,20,9,22.15,51.0,0.0
2650,2023,12,20,10,24.17,46.06,0.0
2651,2023,12,20,11,25.65,42.5,0.0
2652,2023,12,20,12,26.69,40.06,0.0
2653,2023,12,20,13,27.27,38.62,0.0
2654,2023,12,20,14,27.25,38.06,0.0
2655,2023,12,20,15,26.58,38.69,0.0
2656,2023,12,20,16,24.21,50.25,0.0
2657,2023,12,20,17,20.67,62.44,0.0
2658,2023,12,20,18,19.57,63.69,0.0
2659,2023,12,20,19,18.61,65.25,0.0
2660,2023,12,20,20,17.61,67.0,0.0
2661,2023,12,20,21,16.77,68.06,0.0
2662,2023,12,20,22,16.01,68.81,0.0
2663,2023,12,20,23,15.23,69.25,0.0
2664,2023,12,21,0,14.58,69.12,0.0
2665,2023,12,21,1,13.98,68.62,0.0
2666,2023,12,21,2,13.4,68.0,0.0
2667,2023,12,21,3,12.84,67.19,0.0
2668,2023,12,21,4,12.33,66.38,0.0
2669,2023,12,21,5,11.89,65.69,0.0
2670,2023,12,21,6,12.15,63.44,0.0
2671,2023,12,21,7,15.41,48.12,0.0
2672,2023,12,21,8,18.79,41.19,0.0
2673,2023,12,21,9,22.58,34.12,0.0
2674,2023,12,21,10,24.82,30.25,0.0
2675,2023,12,21,11,26.33,27.5,0.0
2676,2023,12,21,12,27.43,25.25,0.0
2677,2023,12,21,13,28.01,23.88,0.0
2678,2023,12,21,14,28.0,23.38,0.0
2679,2023,12,21,15,27.24,24.56,0.0
2680,2023,12,21,16,24.12,44.44,0.0
2681,2023,12,21,17,20.48,52.25,0.0
2682,2023,12,21,18,19.2,55.31,0.0
2683,2023,12,21,19,18.28,58.62,0.0
2684,2023,12,21,20,17.49,62.12,0.0
2685,2023,12,21,21,16.84,65.62,0.0
2686,2023,12,21,22,16.33,69.0,0.0
2687,2023,12,21,23,16.06,71.69,0.0
2688,2023,12,22,0,16.09,72.88,0.0
2689,2023,12,22,1,15.98,74.44,0.0
2690,2023,12,22,2,15.46,77.62,0.0
2691,2023,12,22,3,14.99,80.38,0.0
2692,2023,12,22,4,14.7,82.25,0.0
2693,2023,12,22,5,14.32,84.38,0.0
2694,2023,12,22,6,14.2,85.56,0.0
2695,2023,12,22,7,16.59,73.31,0.0
2696,2023,12,22,8,19.55,64.0,0.0
2697,2023,12,22,9,22.81,52.88,0.0
2698,2023,12,22,10,25.05,43.44,0.0
2699,2023,12,22,11,26.86,36.25,0.0
2700,2023,12,22,12,28.04,31.75,0.0
2701,2023,12,22,13,28.58,29.44,0.0
2702,2023,12,22,14,28.32,29.12,0.0
2703,2023,12,22,15,27.37,30.88,0.0
2704,2023,12,22,16,24.37,47.5,0.0
2705,2023,12,22,17,21.08,59.38,0.0
2706,2023,12,22,18,20.15,63.12,0.0
2707,2023,12,22,19,19.26,67.19,0.0
2708,2023,12,22,20,18.37,71.25,0.0
2709,2023,12,22,21,17.65,75.06,0.0
2710,2023,12,22,22,17.08,78.81,0.0
2711,2023,12,22,23,16.45,83.25,0.0
2712,2023,12,23,0,15.83,88.88,0.0
2713,2023,12,23,1,15.36,94.25,0.0
2714,2023,12,23,2,15.31,96.88,0.0
2715,2023,12,23,3,15.15,100.0,0.0
2716,2023,12,23,4,15.02,100.0,0.0
2717,2023,12,23,5,14.89,100.0,0.0
2718,2023,12,23,6,15.38,100.0,0.0
2719,2023,12,23,7,17.55,90.0,0.0
2720,2023,12,23,8,20.82,71.62,0.0
2721,2023,12,23,9,23.55,56.69,0.0
2722,2023,12,23,10,25.51,47.75,0.0
2723,2023,12,23,11,26.94,41.81,0.0
2724,2023,12,23,12,27.76,38.56,0.0
2725,2023,12,23,13,27.97,37.44,0.0
2726,2023,12,23,14,27.61,37.88,0.0
2727,2023,12,23,15,26.65,40.25,0.0
2728,2023,12,23,16,24.38,51.0,0.0
2729,2023,12,23,17,21.22,65.62,0.0
2730,2023,12,23,18,20.23,70.19,0.0
2731,2023,12,23,19,19.37,74.75,0.0
2732,2023,12,23,20,18.51,79.19,0.0
2733,2023,12,23,21,17.72,83.81,0.0
2734,2023,12,23,22,16.98,89.44,0.0
2735,2023,12,23,23,16.31,95.06,0.0
2736,2023,12,24,0,15.76,99.81,0.0
2737,2023,12,24,1,15.37,100.0,0.0
2738,2023,12,24,2,15.18,100.0,0.0
2739,2023,12,24,3,15.12,100.0,0.0
2740,2023,12,24,4,15.01,100.0,0.0
2741,2023,12,24,5,14.8,100.0,0.0
2742,2023,12,24,6,15.03,100.0,0.0
2743,2023,12,24,7,17.55,89.44,0.0
2744,2023,12,24,8,20.44,74.19,0.0
2745,2023,12,24,9,22.87,62.31,0.0
2746,2023,12,24,10,25.05,52.19,0.0
2747,2023,12,24,11,26.87,43.81,0.0
2748,2023,12,24,12,28.15,38.06,0.0
2749,2023,12,24,13,28.56,35.25,0.0
2750,2023,12,24,14,28.26,34.69,0.0
2751,2023,12,24,15,27.18,37.12,0.0
2752,2023,12,24,16,24.45,53.81,0.0
2753,2023,12,24,17,21.74,62.88,0.0
2754,2023,12,24,18,20.71,65.75,0.0
2755,2023,12,24,19,19.68,69.06,0.0
2756,2023,12,24,20,18.64,72.75,0.0
2757,2023,12,24,21,17.74,76.44,0.0
2758,2023,12,24,22,17.04,79.81,0.0
2759,2023,12,24,23,16.81,81.94,0.0
2760,2023,12,25,0,16.65,84.12,0.0
2761,2023,12,25,1,16.6,85.5,0.0
2762,2023,12,25,2,16.47,87.44,0.0
2763,2023,12,25,3,16.15,90.12,0.0
2764,2023,12,25,4,15.82,92.94,0.0
2765,2023,12,25,5,15.26,97.19,0.0
2766,2023,12,25,6,15.19,98.25,0.0
2767,2023,12,25,7,17.44,86.44,0.0
2768,2023,12,25,8,20.66,69.06,0.0
2769,2023,12,25,9,23.35,56.12,0.0
2770,2023,12,25,10,25.58,46.38,0.0
2771,2023,12,25,11,27.35,39.75,0.0
2772,2023,12,25,12,28.59,35.56,0.0
2773,2023,12,25,13,29.26,32.69,0.0
2774,2023,12,25,14,29.07,32.12,0.0
2775,2023,12,25,15,27.7,36.25,0.0
2776,2023,12,25,16,24.57,53.62,0.0
2777,2023,12,25,17,22.08,61.12,0.0
2778,2023,12,25,18,21.21,64.0,0.0
2779,2023,12,25,19,20.51,67.0,0.0
2780,2023,12,25,20,19.85,70.38,0.0
2781,2023,12,25,21,19.27,73.69,0.0
2782,2023,12,25,22,18.73,76.69,0.0
2783,2023,12,25,23,18.22,79.75,0.0
2784,2023,12,26,0,17.78,82.69,0.0
2785,2023,12,26,1,17.39,85.94,0.0
2786,2023,12,26,2,16.98,90.38,0.0
2787,2023,12,26,3,16.68,94.25,0.0
2788,2023,12,26,4,16.45,97.56,0.0
2789,2023,12,26,5,16.36,99.5,0.0
2790,2023,12,26,6,16.51,99.38,0.0
2791,2023,12,26,7,18.4,89.06,0.0
2792,2023,12,26,8,21.69,70.06,0.0
2793,2023,12,26,9,24.57,55.06,0.0
2794,2023,12,26,10,26.57,47.12,0.0
2795,2023,12,26,11,28.15,41.56,0.0
2796,2023,12,26,12,29.12,38.38,0.0
2797,2023,12,26,13,29.47,37.06,0.0
2798,2023,12,26,14,29.24,37.31,0.0
2799,2023,12,26,15,28.35,39.31,0.0
2800,2023,12,26,16,25.88,52.5,0.0
2801,2023,12,26,17,22.33,65.81,0.0
2802,2023,12,26,18,21.23,69.38,0.0
2803,2023,12,26,19,20.42,73.06,0.0
2804,2023,12,26,20,19.66,77.0,0.0
2805,2023,12,26,21,18.94,81.31,0.0
2806,2023,12,26,22,18.23,86.69,0.0
2807,2023,12,26,23,17.51,93.31,0.0
2808,2023,12,27,0,16.87,99.94,0.0
2809,2023,12,27,1,16.37,100.0,0.0
2810,2023,12,27,2,16.17,100.0,0.0
2811,2023,12,27,3,16.27,100.0,0.0
2812,2023,12,27,4,16.22,100.0,0.0
2813,2023,12,27,5,16.15,100.0,0.0
2814,2023,12,27,6,16.56,100.0,0.0
2815,2023,12,27,7,19.24,88.69,0.0
2816,2023,12,27,8,21.73,73.88,0.0
2817,2023,12,27,9,24.2,59.81,0.0
2818,2023,12,27,10,26.21,50.19,0.0
2819,2023,12,27,11,27.79,43.88,0.0
2820,2023,12,27,12,28.76,40.06,0.0
2821,2023,12,27,13,29.15,38.19,0.0
2822,2023,12,27,14,28.98,37.75,0.0
2823,2023,12,27,15,28.15,39.25,0.0
2824,2023,12,27,16,25.88,49.25,0.0
2825,2023,12,27,17,22.09,64.31,0.0
2826,2023,12,27,18,20.98,67.94,0.0
2827,2023,12,27,19,20.16,71.25,0.0
2828,2023,12,27,20,19.38,74.75,0.0
2829,2023,12,27,21,18.65,78.12,0.0
2830,2023,12,27,22,17.89,81.88,0.0
2831,2023,12,27,23,17.18,86.12,0.0
2832,2023,12,28,0,16.53,90.75,0.0
2833,2023,12,28,1,15.98,95.12,0.0
2834,2023,12,28,2,15.7,98.12,0.0
2835,2023,12,28,3,15.61,99.81,0.0
2836,2023,12,28,4,15.55,100.0,0.0
2837,2023,12,28,5,15.34,100.0,0.0
2838,2023,12,28,6,15.51,100.0,0.0
2839,2023,12,28,7,17.8,88.38,0.0
2840,2023,12,28,8,21.34,68.75,0.0
2841,2023,12,28,9,24.03,55.38,0.0
2842,2023,12,28,10,25.99,47.38,0.0
2843,2023,12,28,11,27.48,42.06,0.0
2844,2023,12,28,12,28.42,38.88,0.0
2845,2023,12,28,13,28.79,37.44,0.0
2846,2023,12,28,14,28.52,37.69,0.0
2847,2023,12,28,15,27.57,39.62,0.0
2848,2023,12,28,16,25.37,48.12,0.0
2849,2023,12,28,17,21.7,63.44,0.0
2850,2023,12,28,18,20.65,67.31,0.0
2851,2023,12,28,19,19.89,70.94,0.0
2852,2023,12,28,20,19.18,75.06,0.0
2853,2023,12,28,21,18.44,80.0,0.0
2854,2023,12,28,22,17.62,86.31,0.0
2855,2023,12,28,23,16.81,93.0,0.0
2856,2023,12,29,0,16.11,98.94,0.0
2857,2023,12,29,1,15.49,100.0,0.0
2858,2023,12,29,2,15.25,100.0,0.0
2859,2023,12,29,3,15.25,100.0,0.0
2860,2023,12,29,4,15.19,100.0,0.0
2861,2023,12,29,5,15.05,100.0,0.0
2862,2023,12,29,6,15.49,100.0,0.0
2863,2023,12,29,7,18.33,86.56,0.0
2864,2023,12,29,8,21.48,69.38,0.0
2865,2023,12,29,9,23.97,57.31,0.0
2866,2023,12,29,10,25.99,48.25,0.0
